event_id,event_title,event_summary,main_tag,main_tags,keywords,key_phrases,start_date,end_date,discussion_count,message_count,chat_count,author_count,negative_count,toxic_count,negative_share,toxic_share,importance_score,status,is_hidden
e_01331,Сбои и проблемы в приложении,"Тема «Приложение и сбои» обсуждалась с 22.04.2026 03:50 по 22.04.2026 04:11. Внутри: 2 сообщений, 2 чатов, 2 участников. Ключевые сигналы: шарит, такая, дичь, разница, сумме.",Приложение и сбои,Приложение и сбои|Яндекс Про,шарит|такая|дичь|разница|сумме|того|катал,,2026-04-22 03:50:00,2026-04-22 04:11:00,2,2,2,2,1,0,0.5,0.0,10.32,новый,False
e_01875,Сбои и проблемы в Яндекс Про,"Тема «Приложение и сбои» обсуждалась с 17.04.2026 12:33 по 17.04.2026 12:44. Внутри: 2 сообщений, 2 чатов, 2 участников. Ключевые сигналы: максима, эконом, спроса, удивительно, нашел.",Приложение и сбои,Приложение и сбои|Яндекс Про,максима|эконом|спроса|удивительно|нашел|приложение|машину,,2026-04-17 12:33:00,2026-04-17 12:44:00,2,2,2,2,1,0,0.5,0.0,10.32,новый,False
e_00544,Сбои и проблемы в приложении,"Тема «Приложение и сбои» обсуждалась с 19.04.2026 07:08 по 19.04.2026 19:14. Внутри: 10 сообщений, 1 чатов, 2 участников. Ключевые сигналы: через жопу, номер заказа, далее тому.",Приложение и сбои,Приложение и сбои|Яндекс Про|яндекс,заказа|том|этого|того|делать|понимаешь|алгоритмы,через жопу|номер заказа|далее тому|тому подобное|оплачен номер,2026-04-19 07:08:00,2026-04-19 19:14:00,1,10,1,2,1,0,0.1,0.0,10.31,новый,False
e_00509,Сбои и проблемы в приложении,"Тема «Приложение и сбои» обсуждалась с 19.04.2026 01:13 по 19.04.2026 01:25. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: могу понять, понять заказов.",Приложение и сбои,Приложение и сбои|Яндекс Про|яндекс,еду|могу|понять|заказов|говорят|никак|нету,могу понять|понять заказов,2026-04-19 01:13:00,2026-04-19 01:25:00,1,2,1,2,1,1,0.5,0.5,10.31,новый,False
e_00775,Сбои и проблемы в приложении,"Тема «Приложение и сбои» обсуждалась с 20.04.2026 00:31 по 20.04.2026 00:31. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: дешевле эконом.",Приложение и сбои,Приложение и сбои|Фастен|Яндекс Про|яндекс,дешевле|эконом|днр|охренеть|такое|бывает|ясно,дешевле эконом,2026-04-20 00:31:00,2026-04-20 00:31:00,1,2,1,2,1,1,0.5,0.5,10.31,новый,False
e_01051,Обсуждение сервиса Фастен,"Тема «Фастен» обсуждалась с 20.04.2026 21:36 по 21.04.2026 05:00. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: фастенов, отмены, проебал, курил, бессмысленно.",Фастен,Фастен|яндекс,фастенов|отмены|проебал|курил|бессмысленно|ними|бороться,,2026-04-20 21:36:00,2026-04-21 05:00:00,1,2,1,2,2,0,1.0,0.0,10.31,новый,False
e_01123,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 07:46 по 21.04.2026 08:18. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: сарказм понял, понял тот, тот послал.",яндекс,яндекс,сарказм|понял|тот|послал|удачи|ребятки|фарту,сарказм понял|понял тот|тот послал|послал удачи|удачи ребятки,2026-04-21 07:46:00,2026-04-21 08:18:00,2,2,1,2,1,2,0.5,1.0,10.31,новый,False
e_01124,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 21.04.2026 07:56 по 21.04.2026 07:57. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: яшей, слышно, похуй, катал, пидора.",WB Такси,WB Такси|яндекс,яшей|слышно|похуй|катал|пидора|катаю|свое,,2026-04-21 07:56:00,2026-04-21 07:57:00,1,2,1,2,1,2,0.5,1.0,10.31,новый,False
e_02759,Обсуждение сервиса Фастен,"Тема «Фастен» обсуждалась с 19.04.2026 21:09 по 19.04.2026 21:16. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: зоне, идет, хуетень, попутчики, новая.",Фастен,Фастен|яндекс,зоне|идет|хуетень|попутчики|новая|хуйня|яши,,2026-04-19 21:09:00,2026-04-19 21:16:00,1,2,1,2,2,0,1.0,0.0,10.31,новый,False
e_02065,"Коэффициенты, приоритет и тарифы","Тема «Коэффициент» обсуждалась с 20.04.2026 19:28 по 20.04.2026 22:29. Внутри: 8 сообщений, 1 чатов, 7 участников. Ключевые сигналы: кэф, минус, увидел, плюс, сразу.",Коэффициент,Коэффициент|яндекс,кэф|минус|увидел|плюс|сразу|группе|тишина,,2026-04-20 19:28:00,2026-04-20 22:29:00,1,8,1,7,1,0,0.125,0.0,10.29,новый,False
e_02128,Сбои и проблемы в Яндекс Про,"Тема «Приложение и сбои» обсуждалась с 22.04.2026 17:19 по 22.04.2026 19:07. Внутри: 7 сообщений, 2 чатов, 2 участников. Ключевые сигналы: max быстрое, быстрое легкое, легкое приложение.",Приложение и сбои,Приложение и сбои|Яндекс Про,max|быстрое|легкое|приложение|общения|решения|пов,max быстрое|быстрое легкое|легкое приложение|приложение общения|общения решения,2026-04-22 17:19:00,2026-04-22 19:07:00,2,7,2,2,0,0,0.0,0.0,10.28,новый,False
