discussion_id,message_id,discussion_source
d_time_c_0d8aa19e2d7c_00010,m_f7a51acf4bc1,time_window
d_time_c_0d8aa19e2d7c_00011,m_6bed9a7ea026,time_window
d_time_c_0d8aa19e2d7c_00012,m_4d25445c71ba,time_window
d_time_c_0d8aa19e2d7c_00012,m_df35fd9d1bed,time_window
d_time_c_0d8aa19e2d7c_00012,m_80886c79be37,time_window
d_time_c_0d8aa19e2d7c_00012,m_361895b5d25c,time_window
d_time_c_0d8aa19e2d7c_00012,m_b0311d770557,time_window
d_time_c_0d8aa19e2d7c_00012,m_893bee3f5de3,time_window
d_time_c_0d8aa19e2d7c_00013,m_263f304a21f8,time_window
d_time_c_0d8aa19e2d7c_00014,m_d0f5dcfc92b4,time_window
d_time_c_0d8aa19e2d7c_00015,m_d4391a0bf8b0,time_window
d_time_c_0d8aa19e2d7c_00015,m_1a078796b03e,time_window
d_time_c_0d8aa19e2d7c_00016,m_3a5a0eed8945,time_window
d_time_c_0d8aa19e2d7c_00017,m_dd7e7f2c7721,time_window
d_time_c_0d8aa19e2d7c_00018,m_31a16dc677bb,time_window
d_time_c_0d8aa19e2d7c_00019,m_586e3d406fa3,time_window
d_time_c_0d8aa19e2d7c_00020,m_7fb6101e3fe4,time_window
d_time_c_0d8aa19e2d7c_00021,m_61fb3ff328c5,time_window
d_time_c_0d8aa19e2d7c_00021,m_c7e871e9e04e,time_window
d_time_c_0d8aa19e2d7c_00022,m_2854779cae3e,time_window
d_time_c_0d8aa19e2d7c_00023,m_947d0159245b,time_window
d_time_c_0d8aa19e2d7c_00024,m_43096f3d60cf,time_window
d_time_c_1537c1c06a2a_00001,m_6f93af073b5e,time_window
d_time_c_1537c1c06a2a_00002,m_92d287f41352,time_window
d_time_c_1537c1c06a2a_00003,m_2b24e6bda8ef,time_window
d_time_c_1537c1c06a2a_00004,m_a7c5824d81b5,time_window
d_time_c_1537c1c06a2a_00005,m_5f377c13450d,time_window
d_time_c_1537c1c06a2a_00006,m_2cd68251c213,time_window
d_time_c_1537c1c06a2a_00007,m_d4c1e94de6a6,time_window
d_time_c_1537c1c06a2a_00007,m_03c035e494f6,time_window
d_time_c_1537c1c06a2a_00007,m_13dd1874f83b,time_window
d_time_c_1537c1c06a2a_00008,m_03c817fd6ea2,time_window
d_time_c_1ce7be1353a5_00001,m_05991787919d,time_window
d_time_c_1ce7be1353a5_00002,m_213de55c47d8,time_window
d_time_c_1ce7be1353a5_00003,m_641f7fc1a52a,time_window
d_time_c_1ce7be1353a5_00004,m_3589037b2211,time_window
d_time_c_1ce7be1353a5_00005,m_29bb70b3467e,time_window
d_time_c_1ce7be1353a5_00005,m_c7604b298cbe,time_window
d_time_c_1ce7be1353a5_00006,m_c2078f73fad1,time_window
d_time_c_1ce7be1353a5_00006,m_578877d7ddab,time_window
d_time_c_1ce7be1353a5_00007,m_bbf9753045ca,time_window
d_time_c_1ce7be1353a5_00008,m_a7f16f9c4140,time_window
d_time_c_1ce7be1353a5_00009,m_e2f44b12dc7a,time_window
d_time_c_1ce7be1353a5_00010,m_db0ce42d24e3,time_window
d_time_c_1ce7be1353a5_00010,m_8a8cbe1ad188,time_window
d_time_c_1ce7be1353a5_00010,m_8f828f40f3e5,time_window
d_time_c_1ce7be1353a5_00011,m_b4c67d9ddaa9,time_window
d_time_c_1ce7be1353a5_00011,m_7e186b202009,time_window
d_time_c_1ce7be1353a5_00011,m_b09766c024b1,time_window
d_time_c_1ce7be1353a5_00012,m_12ca21d0116b,time_window
d_time_c_1ce7be1353a5_00013,m_e3b30f95bfdb,time_window
d_time_c_1ce7be1353a5_00014,m_2ead3ddd58cc,time_window
d_time_c_1ce7be1353a5_00015,m_b6f486d7904c,time_window
d_time_c_1ce7be1353a5_00015,m_25939864014d,time_window
d_time_c_1ce7be1353a5_00015,m_66b29396731d,time_window
d_time_c_1ce7be1353a5_00015,m_7697f9e87949,time_window
d_time_c_1ce7be1353a5_00016,m_e5252b158e94,time_window
d_time_c_1ce7be1353a5_00017,m_cd2815c75c05,time_window
d_time_c_1ce7be1353a5_00017,m_d1a64e63d88f,time_window
d_time_c_1ce7be1353a5_00018,m_19f1ab92240d,time_window
d_time_c_1ce7be1353a5_00018,m_9387fdea794f,time_window
d_time_c_1ce7be1353a5_00018,m_4a806f61328e,time_window
d_time_c_1ce7be1353a5_00019,m_af39e7f260c0,time_window
d_time_c_1ce7be1353a5_00019,m_38cb3629ced3,time_window
d_time_c_1ce7be1353a5_00020,m_754e45c7bdbd,time_window
d_time_c_1ce7be1353a5_00021,m_426fcaf1655e,time_window
d_time_c_1ce7be1353a5_00022,m_f346724ae892,time_window
d_time_c_1ce7be1353a5_00023,m_c08b0fc4c297,time_window
d_time_c_1ce7be1353a5_00023,m_29623e882ba1,time_window
d_time_c_1ce7be1353a5_00024,m_1ad4665ba16e,time_window
d_time_c_1ce7be1353a5_00025,m_c4f6276e92ad,time_window
d_time_c_1ce7be1353a5_00026,m_30204de7542d,time_window
d_time_c_1ce7be1353a5_00026,m_cf33895be516,time_window
d_time_c_1ce7be1353a5_00026,m_0e0d0daee4a9,time_window
d_time_c_1ce7be1353a5_00026,m_eca227590ff7,time_window
d_time_c_1ce7be1353a5_00026,m_3f17df2bdfdf,time_window
d_time_c_1ce7be1353a5_00026,m_99d09877999d,time_window
d_time_c_1ce7be1353a5_00027,m_62629aba26bc,time_window
d_time_c_1ce7be1353a5_00028,m_3dd6c59277c2,time_window
d_time_c_1ce7be1353a5_00028,m_a09dc0efc592,time_window
d_time_c_1ce7be1353a5_00029,m_ffb9651f971c,time_window
d_time_c_1ce7be1353a5_00030,m_9cb0a6a6f81a,time_window
d_time_c_1ce7be1353a5_00031,m_81d4d25241a6,time_window
d_time_c_1ce7be1353a5_00032,m_1f3005f60f67,time_window
d_time_c_1ce7be1353a5_00032,m_3a693ed2f44c,time_window
d_time_c_1ce7be1353a5_00032,m_4c52c5e4d559,time_window
d_time_c_1ce7be1353a5_00033,m_6124aa7bd0cb,time_window
d_time_c_1ce7be1353a5_00033,m_b6c7ac2e3f75,time_window
d_time_c_1ce7be1353a5_00034,m_8e9bd923ded1,time_window
d_time_c_1ce7be1353a5_00035,m_5f4ad3a1d31d,time_window
d_time_c_1ce7be1353a5_00036,m_4acb95035968,time_window
d_time_c_1ce7be1353a5_00037,m_cead7aef67ff,time_window
d_time_c_1ce7be1353a5_00037,m_8e3ca54b38c5,time_window
d_time_c_1ce7be1353a5_00037,m_f0867a9f56de,time_window
d_time_c_1ce7be1353a5_00037,m_6710801961b6,time_window
d_time_c_1ce7be1353a5_00037,m_a5955f114333,time_window
d_time_c_1ce7be1353a5_00038,m_f1d8826163d1,time_window
d_time_c_1ce7be1353a5_00039,m_8b751cf0d5ff,time_window
d_time_c_1ce7be1353a5_00039,m_650c7c662c62,time_window
d_time_c_1ce7be1353a5_00039,m_4840c6352b0e,time_window
d_time_c_1ce7be1353a5_00039,m_28b8ffb3921c,time_window
d_time_c_1ce7be1353a5_00040,m_3b2933a70137,time_window
d_time_c_1ce7be1353a5_00041,m_3306416d82e8,time_window
d_time_c_1ce7be1353a5_00041,m_43f410a98180,time_window
d_time_c_1ce7be1353a5_00041,m_534236d8604f,time_window
d_time_c_1ce7be1353a5_00042,m_31ed3d44e991,time_window
d_time_c_1ce7be1353a5_00042,m_a16365a93d4f,time_window
d_time_c_1ce7be1353a5_00043,m_7586fb1950af,time_window
d_time_c_1ce7be1353a5_00043,m_15399ec21262,time_window
d_time_c_1ce7be1353a5_00043,m_fc07dfc5ec77,time_window
d_time_c_1ce7be1353a5_00043,m_c11827183a69,time_window
d_time_c_1ce7be1353a5_00043,m_c5d683f0c28a,time_window
d_time_c_1ce7be1353a5_00043,m_9aa3a8b761c4,time_window
d_time_c_1ce7be1353a5_00044,m_79192ff2c6c0,time_window
d_time_c_1ce7be1353a5_00044,m_19147242a6db,time_window
d_time_c_1ce7be1353a5_00044,m_323139af5c55,time_window
d_time_c_1ce7be1353a5_00044,m_dcdccc2bbfd1,time_window
d_time_c_1ce7be1353a5_00044,m_2f062af20d8b,time_window
d_time_c_1ce7be1353a5_00045,m_7541abab1271,time_window
d_time_c_1ce7be1353a5_00045,m_fee11cce935b,time_window
d_time_c_1ce7be1353a5_00046,m_9ca8cdb96290,time_window
d_time_c_1ce7be1353a5_00047,m_cc1efe51b451,time_window
d_time_c_1ce7be1353a5_00047,m_5d4300edba9e,time_window
d_time_c_1ce7be1353a5_00047,m_a58061126bd0,time_window
d_time_c_1ce7be1353a5_00048,m_4c2d5d654291,time_window
d_time_c_1ce7be1353a5_00048,m_f93cc424b831,time_window
d_time_c_1ce7be1353a5_00049,m_492ef351aeb4,time_window
d_time_c_1ce7be1353a5_00050,m_f4ac86fa493c,time_window
d_time_c_1ce7be1353a5_00051,m_7d3031907ec9,time_window
d_time_c_1ce7be1353a5_00052,m_954361a04ad8,time_window
d_time_c_1ce7be1353a5_00052,m_613c044fd0bc,time_window
d_time_c_1ce7be1353a5_00052,m_fe8c8934f941,time_window
d_time_c_1ce7be1353a5_00052,m_b4b3fefec3de,time_window
d_time_c_1ce7be1353a5_00053,m_32faba6b53df,time_window
d_time_c_1ce7be1353a5_00054,m_24050c4d6693,time_window
d_time_c_1ce7be1353a5_00055,m_6df285568338,time_window
d_time_c_1ce7be1353a5_00055,m_45dfbd5a2537,time_window
d_time_c_1ce7be1353a5_00055,m_544b03c947f6,time_window
d_time_c_1ce7be1353a5_00055,m_3e3dfd790a40,time_window
d_time_c_1ce7be1353a5_00055,m_e5d797b07fc2,time_window
d_time_c_1ce7be1353a5_00055,m_131f4b053ef8,time_window
d_time_c_1ce7be1353a5_00056,m_d799f91ef7bc,time_window
d_time_c_1ce7be1353a5_00057,m_4caa2fd0ceb1,time_window
d_time_c_1ce7be1353a5_00057,m_3cac62ec05ae,time_window
d_time_c_1ce7be1353a5_00057,m_7e59e375c6cc,time_window
d_time_c_1ce7be1353a5_00057,m_6a224273ef94,time_window
d_time_c_1ce7be1353a5_00058,m_4b1eebd22438,time_window
d_time_c_1ce7be1353a5_00058,m_06329118d560,time_window
d_time_c_1ce7be1353a5_00059,m_0f8ecdcfc7e2,time_window
d_time_c_1ce7be1353a5_00060,m_e9d1cdd3106e,time_window
d_time_c_1ce7be1353a5_00060,m_eaa2b733f745,time_window
d_time_c_1ce7be1353a5_00060,m_3f6e16672192,time_window
d_time_c_1ce7be1353a5_00061,m_cbaa8f61bd79,time_window
d_time_c_1ce7be1353a5_00062,m_622669600c8d,time_window
d_time_c_1ce7be1353a5_00063,m_46bd0517dbf0,time_window
d_time_c_1ce7be1353a5_00063,m_657c092a13b0,time_window
d_time_c_1ce7be1353a5_00063,m_b208229a9a6a,time_window
d_time_c_1ce7be1353a5_00064,m_76981c202091,time_window
d_time_c_1ce7be1353a5_00065,m_8fe0798f86ff,time_window
d_time_c_1ce7be1353a5_00066,m_90923e3c1f14,time_window
d_time_c_1ce7be1353a5_00066,m_4ac527e7d884,time_window
d_time_c_1ce7be1353a5_00067,m_1e5af9d95ac4,time_window
d_time_c_1ce7be1353a5_00068,m_45331b46b9ce,time_window
d_time_c_1ce7be1353a5_00069,m_375223ac6de1,time_window
d_time_c_1ce7be1353a5_00070,m_8980c4189f2b,time_window
d_time_c_1ce7be1353a5_00070,m_2c671bc3d506,time_window
d_time_c_1ce7be1353a5_00070,m_7837b635129e,time_window
d_time_c_1ce7be1353a5_00071,m_a3758329ba45,time_window
d_time_c_1ce7be1353a5_00071,m_3455f4a230cc,time_window
d_time_c_1ce7be1353a5_00071,m_be2671f7d03e,time_window
d_time_c_1ce7be1353a5_00072,m_d8d3bc60bf08,time_window
d_time_c_1ce7be1353a5_00072,m_9a8ac86c324b,time_window
d_time_c_1ce7be1353a5_00073,m_a5f070387645,time_window
d_time_c_1ce7be1353a5_00074,m_7421e308f94e,time_window
d_time_c_1ce7be1353a5_00074,m_33d7d8c69737,time_window
d_time_c_1ce7be1353a5_00074,m_951e832dfd75,time_window
d_time_c_1ce7be1353a5_00075,m_6d3bee28628e,time_window
d_time_c_1ce7be1353a5_00076,m_ca19d21fcc7e,time_window
d_time_c_1ce7be1353a5_00077,m_16fe0dce2838,time_window
d_time_c_1ce7be1353a5_00077,m_4fa8cdbab183,time_window
d_time_c_1ce7be1353a5_00078,m_0a910651bd06,time_window
d_time_c_1ce7be1353a5_00078,m_7a0c9a899bd7,time_window
d_time_c_1ce7be1353a5_00078,m_651af0f92de2,time_window
d_time_c_1ce7be1353a5_00079,m_312f7580eb7e,time_window
d_time_c_1ce7be1353a5_00080,m_700f6f57f313,time_window
d_time_c_1ce7be1353a5_00080,m_cf07596f57aa,time_window
d_time_c_1ce7be1353a5_00080,m_d65151c0f1d1,time_window
d_time_c_1ce7be1353a5_00081,m_ca285373844a,time_window
d_time_c_1ce7be1353a5_00082,m_840a71b2e153,time_window
d_time_c_1ce7be1353a5_00082,m_96a094373227,time_window
d_time_c_1ce7be1353a5_00083,m_9af00f4b1110,time_window
d_time_c_1ce7be1353a5_00083,m_e07603ef44cf,time_window
d_time_c_1ce7be1353a5_00083,m_801220ebd59d,time_window
d_time_c_1ce7be1353a5_00084,m_76395398e586,time_window
d_time_c_1ce7be1353a5_00084,m_8918e1945451,time_window
d_time_c_1ce7be1353a5_00085,m_15a8bb010312,time_window
d_time_c_1ce7be1353a5_00086,m_5b835e2ed80b,time_window
d_time_c_1ce7be1353a5_00086,m_4c2cd6bffdac,time_window
d_time_c_1ce7be1353a5_00087,m_f71928514bf5,time_window
d_time_c_1ce7be1353a5_00088,m_f8ea02ff3954,time_window
d_time_c_1ce7be1353a5_00089,m_0bfa43400acc,time_window
d_time_c_1ce7be1353a5_00090,m_fc4068ed4058,time_window
d_time_c_1ce7be1353a5_00090,m_4e3cffa622c0,time_window
d_time_c_1ce7be1353a5_00091,m_367e308a4d23,time_window
d_time_c_1ce7be1353a5_00091,m_1fd147c6f8b2,time_window
d_time_c_1ce7be1353a5_00091,m_a7670dac2c3e,time_window
d_time_c_1ce7be1353a5_00091,m_bd44c2bdacbe,time_window
d_time_c_1ce7be1353a5_00091,m_d0ee4fdffe8e,time_window
d_time_c_1ce7be1353a5_00092,m_5e3b89ecef74,time_window
d_time_c_1ce7be1353a5_00092,m_63711c831d23,time_window
d_time_c_1ce7be1353a5_00092,m_8607f9bf8405,time_window
d_time_c_1ce7be1353a5_00093,m_98a1a13e6ce6,time_window
d_time_c_1ce7be1353a5_00093,m_c9ebbf67a76e,time_window
d_time_c_1ce7be1353a5_00094,m_00a2f61cf9f2,time_window
d_time_c_1ce7be1353a5_00095,m_eeb9a6cbbfbb,time_window
d_time_c_1ce7be1353a5_00095,m_6aa40eb1b0ac,time_window
d_time_c_1ce7be1353a5_00096,m_e3d92e70363f,time_window
d_time_c_1ce7be1353a5_00097,m_478c5814bbad,time_window
d_time_c_1ce7be1353a5_00098,m_ad300a2d7c01,time_window
d_time_c_1ce7be1353a5_00099,m_85223862b8fe,time_window
d_time_c_1ce7be1353a5_00099,m_d3bc8f859e93,time_window
d_time_c_1ce7be1353a5_00099,m_c1a0c98d6764,time_window
d_time_c_1ce7be1353a5_00099,m_c7a1b4bdbc71,time_window
d_time_c_1ce7be1353a5_00099,m_37972ef2434b,time_window
d_time_c_1ce7be1353a5_00100,m_869831e229c3,time_window
d_time_c_1ce7be1353a5_00100,m_c4d8fdbb2ceb,time_window
d_time_c_1ce7be1353a5_00101,m_43e605875c8d,time_window
d_time_c_1ce7be1353a5_00101,m_fad1377b6013,time_window
d_time_c_1ce7be1353a5_00102,m_d1efab943588,time_window
d_time_c_1ce7be1353a5_00102,m_fbf3ab39c379,time_window
d_time_c_1ce7be1353a5_00102,m_adbb7c89a7f9,time_window
d_time_c_1ce7be1353a5_00102,m_573cc81991c3,time_window
d_time_c_1ce7be1353a5_00103,m_5cfa7e6a88c0,time_window
d_time_c_1ce7be1353a5_00103,m_3870ad956b53,time_window
d_time_c_1ce7be1353a5_00103,m_f3664f8659e3,time_window
d_time_c_1ce7be1353a5_00104,m_60eb8882f741,time_window
d_time_c_1ce7be1353a5_00104,m_69b5e54fdf43,time_window
d_time_c_1ce7be1353a5_00105,m_7c7f2071735b,time_window
d_time_c_1ce7be1353a5_00106,m_ccc97bcd2f06,time_window
d_time_c_1ce7be1353a5_00107,m_5854d370ea6c,time_window
d_time_c_1ce7be1353a5_00108,m_d1cc77b4fc42,time_window
d_time_c_1ce7be1353a5_00109,m_b1ea56a2dce8,time_window
d_time_c_1ce7be1353a5_00110,m_174e199e9bdb,time_window
d_time_c_1ce7be1353a5_00111,m_826e7c9c658b,time_window
d_time_c_1ce7be1353a5_00112,m_e5533629b9d4,time_window
d_time_c_1ce7be1353a5_00113,m_6e3875744ec2,time_window
d_time_c_1ce7be1353a5_00113,m_ddce3af0f14f,time_window
d_time_c_1ce7be1353a5_00114,m_fc3d287f8283,time_window
d_time_c_1ce7be1353a5_00115,m_d1a055f9e1d6,time_window
d_time_c_1ce7be1353a5_00115,m_e37ebd608881,time_window
d_time_c_1ce7be1353a5_00115,m_a60f8695ae01,time_window
d_time_c_1ce7be1353a5_00116,m_685133588fe9,time_window
d_time_c_1ce7be1353a5_00116,m_6d9bd9109e82,time_window
d_time_c_1ce7be1353a5_00117,m_0d70dd9190b3,time_window
d_time_c_1ce7be1353a5_00117,m_ca0c21eafa7b,time_window
d_time_c_1ce7be1353a5_00118,m_7438f05be762,time_window
d_time_c_1ce7be1353a5_00119,m_57e295f65cb8,time_window
d_time_c_1ce7be1353a5_00120,m_08f270cc212d,time_window
d_time_c_1ce7be1353a5_00121,m_047083d2aea1,time_window
d_time_c_1ce7be1353a5_00121,m_763976340478,time_window
d_time_c_1ce7be1353a5_00121,m_e6d38cf3312e,time_window
d_time_c_1ce7be1353a5_00122,m_6370bcd4c7bb,time_window
d_time_c_1ce7be1353a5_00122,m_08045179a7b7,time_window
d_time_c_1ce7be1353a5_00122,m_6ad7d028f860,time_window
d_time_c_1ce7be1353a5_00122,m_6754b2377891,time_window
d_time_c_1ce7be1353a5_00123,m_31c63b85e2a5,time_window
d_time_c_1ce7be1353a5_00123,m_03551570d830,time_window
d_time_c_1d85b36eeb4b_00001,m_3e63d04326e2,time_window
d_time_c_1d85b36eeb4b_00001,m_bec84a72d562,time_window
d_time_c_1d85b36eeb4b_00002,m_778d949edda9,time_window
d_time_c_1d85b36eeb4b_00002,m_b3b1255c06e9,time_window
d_time_c_1d85b36eeb4b_00003,m_2ade78c34ef1,time_window
d_time_c_1d85b36eeb4b_00004,m_102248ea2d7c,time_window
d_time_c_1d85b36eeb4b_00005,m_34406952a548,time_window
d_time_c_1d85b36eeb4b_00005,m_76cf6fabcafa,time_window
d_time_c_1d85b36eeb4b_00005,m_e820e8a2bc0c,time_window
d_time_c_1d85b36eeb4b_00006,m_3024e9f1a7a3,time_window
d_time_c_1d85b36eeb4b_00007,m_a75667de61e2,time_window
d_time_c_1d85b36eeb4b_00008,m_8c8f52e40e73,time_window
d_time_c_1d85b36eeb4b_00009,m_5ce980fa85d5,time_window
d_time_c_1d85b36eeb4b_00009,m_c4de457f6779,time_window
d_time_c_1d85b36eeb4b_00009,m_ad272b441ed1,time_window
d_time_c_1d85b36eeb4b_00009,m_1e7d8ba7358c,time_window
d_time_c_1d85b36eeb4b_00009,m_b1b9c37fb107,time_window
d_time_c_1d85b36eeb4b_00010,m_8a1e57cb70e3,time_window
d_time_c_1d85b36eeb4b_00010,m_7b1c431792de,time_window
d_time_c_1d85b36eeb4b_00010,m_392ed15211d7,time_window
d_time_c_1d85b36eeb4b_00010,m_b31e3ecbd6dc,time_window
d_time_c_1d85b36eeb4b_00011,m_b40f6b828b30,time_window
d_time_c_1d85b36eeb4b_00012,m_2f0ab6d3015d,time_window
d_time_c_1d85b36eeb4b_00013,m_39a842b3a0d8,time_window
d_time_c_1d85b36eeb4b_00014,m_76790d7ca9e3,time_window
d_time_c_1d85b36eeb4b_00014,m_f6e1bc45da51,time_window
d_time_c_1d85b36eeb4b_00015,m_3a4ba68dfa51,time_window
d_time_c_1d85b36eeb4b_00015,m_58eca3dfc48f,time_window
d_time_c_1d85b36eeb4b_00016,m_3a4aef07704c,time_window
d_time_c_1d85b36eeb4b_00017,m_fcc1405b3787,time_window
d_time_c_1d85b36eeb4b_00017,m_af1bed88d305,time_window
d_time_c_1d85b36eeb4b_00018,m_9cf3cfbe7bf7,time_window
d_time_c_1d85b36eeb4b_00018,m_956827d9a2d2,time_window
d_time_c_1d85b36eeb4b_00019,m_52d25f497d6a,time_window
d_time_c_1d85b36eeb4b_00019,m_98713bf06576,time_window
d_time_c_1d85b36eeb4b_00019,m_2a05cedab7f9,time_window
d_time_c_1d85b36eeb4b_00019,m_04083bf1010a,time_window
d_time_c_1d85b36eeb4b_00020,m_f580c718456b,time_window
d_time_c_1d85b36eeb4b_00021,m_98b2d45e34d3,time_window
d_time_c_1d85b36eeb4b_00022,m_cba403e923f6,time_window
d_time_c_1d85b36eeb4b_00023,m_37075b4bd2c6,time_window
d_time_c_1d85b36eeb4b_00024,m_8f2f62fc0ab3,time_window
d_time_c_1d85b36eeb4b_00025,m_23684edb6d4d,time_window
d_time_c_1d85b36eeb4b_00026,m_6ff3d87dd9c1,time_window
d_time_c_1d85b36eeb4b_00027,m_d833c237ae5a,time_window
d_time_c_1d85b36eeb4b_00028,m_105c571b719e,time_window
d_time_c_1d85b36eeb4b_00028,m_5c48301378af,time_window
d_time_c_1d85b36eeb4b_00029,m_b155f75e1408,time_window
d_time_c_1d85b36eeb4b_00029,m_63df6c615ddb,time_window
d_time_c_1d85b36eeb4b_00030,m_b4e9e48dd7f5,time_window
d_time_c_1d85b36eeb4b_00030,m_a6fe5a54f30c,time_window
d_time_c_1d85b36eeb4b_00031,m_320461de62f0,time_window
d_time_c_1d85b36eeb4b_00032,m_fe1d44b4615f,time_window
d_time_c_1d85b36eeb4b_00033,m_568bafac0ed7,time_window
d_time_c_1d85b36eeb4b_00033,m_3bb99e6be18b,time_window
d_time_c_1d85b36eeb4b_00034,m_3f651b55a3c9,time_window
d_time_c_1d85b36eeb4b_00034,m_90ca16063ab1,time_window
d_time_c_1d85b36eeb4b_00034,m_400b48515843,time_window
d_time_c_1d85b36eeb4b_00035,m_6aa08d6868fe,time_window
d_time_c_1d85b36eeb4b_00035,m_d2606b2b3052,time_window
d_time_c_1d85b36eeb4b_00035,m_93e365fb10ab,time_window
d_time_c_1d85b36eeb4b_00036,m_adfdf88fb067,time_window
d_time_c_1d85b36eeb4b_00037,m_632521e12d78,time_window
d_time_c_1d85b36eeb4b_00038,m_230d35357f13,time_window
d_time_c_1d85b36eeb4b_00038,m_9d916b5af558,time_window
d_time_c_1d85b36eeb4b_00039,m_2f33e564a589,time_window
d_time_c_1d85b36eeb4b_00040,m_e32d66ec1d3b,time_window
d_time_c_1d85b36eeb4b_00041,m_92cf3727e203,time_window
d_time_c_1d85b36eeb4b_00042,m_065513bc4212,time_window
d_time_c_1d85b36eeb4b_00042,m_6052d3ad676c,time_window
d_time_c_1d85b36eeb4b_00043,m_4348c5cfbdde,time_window
d_time_c_1d85b36eeb4b_00044,m_7499a5811870,time_window
d_time_c_1d85b36eeb4b_00045,m_1d84adb7c276,time_window
d_time_c_1d85b36eeb4b_00046,m_52915d0fed0f,time_window
d_time_c_1d85b36eeb4b_00047,m_36dd027e50dd,time_window
d_time_c_1d85b36eeb4b_00047,m_64f56bf98115,time_window
d_time_c_1d85b36eeb4b_00048,m_21ac9e064401,time_window
d_time_c_1d85b36eeb4b_00049,m_c6367b1785c1,time_window
d_time_c_1d85b36eeb4b_00050,m_2c5eeb54542a,time_window
d_time_c_1d85b36eeb4b_00050,m_78e9fb0c216a,time_window
d_time_c_1d85b36eeb4b_00050,m_6aeadf144eb6,time_window
d_time_c_1d85b36eeb4b_00050,m_458bbe93957b,time_window
d_time_c_1d85b36eeb4b_00051,m_ec76b4c2500f,time_window
d_time_c_1d85b36eeb4b_00052,m_b6a95f7fa28e,time_window
d_time_c_1d85b36eeb4b_00052,m_da5627ace7ce,time_window
d_time_c_1d85b36eeb4b_00053,m_fff80b2f2149,time_window
d_time_c_1d85b36eeb4b_00054,m_ca6e84524902,time_window
d_time_c_1d85b36eeb4b_00055,m_a386b54ae04d,time_window
d_time_c_1d85b36eeb4b_00056,m_ae4271a1f050,time_window
d_time_c_1d85b36eeb4b_00057,m_5c1eed00d052,time_window
d_time_c_1d85b36eeb4b_00057,m_bebc9c3312d1,time_window
d_time_c_1d85b36eeb4b_00058,m_9ac769d27853,time_window
d_time_c_2245f4556690_00001,m_7328dc1dcdd4,time_window
d_time_c_2245f4556690_00002,m_b670608739a4,time_window
d_time_c_2245f4556690_00003,m_e28573dd48b8,time_window
d_time_c_2245f4556690_00004,m_e69aed91cdf3,time_window
d_time_c_2245f4556690_00005,m_bdb18f78acce,time_window
d_time_c_2245f4556690_00005,m_0b550859600e,time_window
d_time_c_2245f4556690_00006,m_9581af8aa443,time_window
d_time_c_2245f4556690_00007,m_f0d5e48ff963,time_window
d_time_c_2245f4556690_00008,m_4061536793ae,time_window
d_time_c_2245f4556690_00009,m_540ac5d7d933,time_window
d_time_c_2245f4556690_00009,m_0275500a0d0d,time_window
d_time_c_2245f4556690_00010,m_e6535afe512b,time_window
d_time_c_2245f4556690_00011,m_13d4f1b8cc07,time_window
d_time_c_2245f4556690_00011,m_a3dc6f769a51,time_window
d_time_c_2245f4556690_00011,m_dde9030ac9f8,time_window
d_time_c_2245f4556690_00012,m_cbd5368bc4eb,time_window
d_time_c_2245f4556690_00012,m_d34c91dbafc2,time_window
d_time_c_2245f4556690_00013,m_2cd4de6f9f35,time_window
d_time_c_2245f4556690_00014,m_5834fe6faf0e,time_window
d_time_c_2245f4556690_00015,m_faa05e704cda,time_window
d_time_c_2245f4556690_00016,m_b5ad74b474c9,time_window
d_time_c_2245f4556690_00017,m_809d6403363f,time_window
d_time_c_2245f4556690_00018,m_601accfce4e5,time_window
d_time_c_2245f4556690_00019,m_ccddde7d758b,time_window
d_time_c_2245f4556690_00020,m_e1a9db8031c3,time_window
d_time_c_2245f4556690_00021,m_162a4a115a91,time_window
d_time_c_2245f4556690_00021,m_d737d31b1bfb,time_window
d_time_c_2245f4556690_00022,m_5a8b1b2cc282,time_window
d_time_c_2245f4556690_00022,m_a340a1723fc0,time_window
d_time_c_2245f4556690_00023,m_8b34a1d5a98c,time_window
d_time_c_2245f4556690_00024,m_072fd2c8cb33,time_window
d_time_c_2245f4556690_00025,m_e95dff92766c,time_window
d_time_c_2245f4556690_00025,m_fc176061ed02,time_window
d_time_c_2245f4556690_00026,m_431d47c7f2c6,time_window
d_time_c_2245f4556690_00027,m_95ccf52c9e2f,time_window
d_time_c_2245f4556690_00027,m_e7ece402947b,time_window
d_time_c_2245f4556690_00027,m_38b2d0beeb26,time_window
d_time_c_2245f4556690_00027,m_1ccce3bdd656,time_window
d_time_c_2245f4556690_00027,m_6cacc6328842,time_window
d_time_c_2245f4556690_00027,m_00cb94db3b35,time_window
d_time_c_2245f4556690_00028,m_82e3a28f5873,time_window
d_time_c_2245f4556690_00029,m_8225bb95986c,time_window
d_time_c_2245f4556690_00030,m_fa44e3643800,time_window
d_time_c_2245f4556690_00031,m_f57ccde231db,time_window
d_time_c_2245f4556690_00031,m_028ff3092006,time_window
d_time_c_2245f4556690_00032,m_b41c3e9a5b3e,time_window
d_time_c_2245f4556690_00033,m_cfba66e16a04,time_window
d_time_c_2245f4556690_00034,m_ba8664a2e87a,time_window
d_time_c_2245f4556690_00035,m_1f1f3d9fa366,time_window
d_time_c_2245f4556690_00035,m_e1c73fa8c4ea,time_window
d_time_c_2245f4556690_00036,m_b683c5d0768d,time_window
