event_id,discussion_id
e_00533,d_parent_9b616135ca02
e_00534,d_parent_aeca132e485f
e_00535,d_parent_fe5be59fb73f
e_00004,d_parent_7872d16003bd
e_00086,d_parent_cf470c28a129
e_00086,d_parent_3f3c3b950ae9
e_00536,d_parent_cc04c0fbd339
e_00537,d_parent_ebaf7ca34ddc
e_00538,d_parent_ada1054b9455
e_00004,d_parent_ebb9f9342a21
e_00097,d_parent_4d5a77452a26
e_00097,d_parent_584f3959112c
e_00539,d_parent_02aaf7c50959
e_00097,d_parent_6e2d12bf9b0e
e_00004,d_parent_9e8fbc913b95
e_00004,d_parent_e506361108b0
e_00086,d_parent_dd8d44e94a57
e_00540,d_parent_4a4779b2493b
e_00541,d_parent_be630b9390de
e_00542,d_parent_6d3e631efb49
e_00097,d_parent_c303e3e5fed5
e_00543,d_parent_c8dcaeabef53
e_00544,d_parent_606ed009b5b2
e_00097,d_parent_2b6f321d4f1c
e_00545,d_parent_523b2578763c
e_00546,d_parent_a3803ee09d0c
e_00021,d_parent_d8eb5f65689d
e_00097,d_parent_7e9cb9866e83
e_00004,d_parent_b01c201d9421
e_00547,d_parent_50995312ad9b
e_00004,d_parent_9a12e9f582d3
e_00004,d_parent_3994945442a5
e_00004,d_parent_dec2e3d995ef
e_00004,d_parent_54291f4ce792
e_00143,d_parent_aea2b0e7ce43
e_00143,d_parent_13abcdf3b0f1
e_00548,d_parent_3925e7ab6cdc
e_00097,d_parent_31bb9a04eb90
e_00004,d_parent_1086021dc0bd
e_00004,d_parent_f668db825fd4
e_00004,d_parent_8dfc0e87e44b
e_00097,d_parent_186ad8c0b857
e_00549,d_parent_44cca5969440
e_00549,d_parent_13e4bdf7c171
e_00550,d_parent_cd25b30cc498
e_01432,d_parent_1fe5fe5d2f91
e_00004,d_parent_a05177537e5e
e_00055,d_parent_dbd7cd74d2f6
e_00143,d_parent_b565892c1fb9
e_00143,d_parent_53f0ecf40647
e_00004,d_parent_5313a39d651a
e_00551,d_parent_091f08003d53
e_00086,d_parent_1fb300167387
e_00143,d_parent_e755f2eb866b
e_00552,d_parent_87cfa6c2b8d5
e_00553,d_parent_63883e633dbc
e_00554,d_parent_44dd099c6a22
e_00055,d_parent_5bb6c6601c14
e_00555,d_parent_96a81a6a39d2
e_00004,d_parent_21f15f38dbca
e_00055,d_parent_844e471f1aa2
e_00556,d_parent_d4585a1c80ae
e_00004,d_parent_2775f110e9c3
e_00143,d_parent_805fb8b5c40e
e_00143,d_parent_cd838eb33bdf
e_00055,d_parent_d320aaf22c17
e_00557,d_parent_b0c283dafc57
e_00004,d_parent_f373942e93fd
e_00557,d_parent_43c4164dc932
e_00004,d_parent_9765bdc904a9
e_00055,d_parent_d94f3e9f315b
e_00004,d_parent_45473c650c04
e_00558,d_parent_7827d82243a7
e_00097,d_parent_8cc932e89f32
e_00559,d_parent_a6ad98f96dbb
e_00143,d_parent_7d76c787dfaf
e_00004,d_parent_a04c18efbe9d
e_00004,d_parent_8c4268bed99a
e_00097,d_parent_5a3d45ffe0b0
e_00004,d_parent_5fcd642b25bb
e_00560,d_parent_a4f5d56200ea
e_00560,d_parent_4665f1987b40
e_00004,d_parent_1f6ad4fb8b02
e_00097,d_parent_18e1b41d4599
e_00561,d_parent_7b1cf518c985
e_00562,d_parent_e846de6a8a9a
e_00563,d_parent_9d915eca15ac
e_00097,d_parent_c3033dfbe159
e_00086,d_parent_6cd23a5a959c
e_00564,d_parent_1a693843ce2a
e_00564,d_parent_20f02ebc6462
e_00004,d_parent_77b397004b81
e_00097,d_parent_55d0a2a7fbc6
e_00004,d_parent_911cc0270799
e_00565,d_parent_0b2c95da3b0d
e_00004,d_parent_7b498c3cccfc
e_00097,d_parent_8b7205ac2bda
e_00566,d_parent_2ab283693ce7
e_00004,d_parent_b5ac7b2ec0ed
e_00567,d_parent_6f306cdbb0ef
e_00567,d_parent_4a986f651017
e_00568,d_parent_839ec2528b50
e_00567,d_parent_fe4123bbfbbe
e_00567,d_parent_e2ff6a95f1e4
e_00369,d_parent_8be5ccd4a9df
e_00097,d_parent_7e1aecb15e2f
e_00569,d_parent_76076a80f030
e_00569,d_parent_561da6b470a1
e_00004,d_parent_db2ba285532d
e_00004,d_parent_1d03b83b607d
e_00570,d_parent_03ebc97286d9
e_00055,d_parent_94a4d7e0f972
e_00097,d_parent_e368f6a4a3b6
e_00004,d_parent_6fe895296715
e_00004,d_parent_7c4f11ad06c6
e_00097,d_parent_e36870706c11
e_00143,d_parent_970622ba4813
e_00571,d_parent_ae0a41a643f9
e_00571,d_parent_decdd2a43573
e_00086,d_parent_5c75cc070fa0
e_00097,d_parent_dd5957d8458a
e_00097,d_parent_a421d37f7fd3
e_00004,d_parent_e7ebf7b59d6c
e_00055,d_parent_c13f06fba942
e_00572,d_parent_562a6ecde078
e_00086,d_parent_c9dc7ded87fd
e_00004,d_parent_24f8e7569af3
e_00573,d_parent_f29a5179eb8c
e_00574,d_parent_df9bde375974
e_00575,d_parent_91a110db197a
e_00097,d_parent_e28bd2f10f43
e_00004,d_parent_07c2f23b2677
e_00086,d_parent_15ad474aefa6
e_00143,d_parent_19155877ee7d
e_00097,d_parent_89a1f3a4f7ca
e_00576,d_parent_ef0c9d42b866
e_00577,d_parent_4f69d6bfb395
e_00097,d_parent_c47cc940cfb0
e_00578,d_parent_5df7afa48086
e_00004,d_parent_00290b335b76
e_00097,d_parent_8eea507f53d2
e_00143,d_parent_e37411b27250
e_00004,d_parent_65be983b9e0f
e_00579,d_parent_8706f8e88b30
e_00004,d_parent_e377edd56b46
e_00097,d_parent_0b73e7319935
e_00023,d_parent_464e85ba1478
e_00580,d_parent_bbe2a45fe25d
e_00086,d_parent_2a16c7b6911b
e_00097,d_parent_f42cd96e6e47
e_00097,d_parent_27dcc9946149
e_00004,d_parent_5bc401304ddb
e_00581,d_parent_c035c1558b4f
e_00097,d_parent_155e48996e62
e_00086,d_parent_18acfaf2386d
e_00097,d_parent_839523af0cf2
e_00115,d_parent_21c9f13a56a7
e_00582,d_parent_8782f1e4dc1c
e_00086,d_parent_79458a6d61f6
e_00143,d_parent_b68c78dd2bf0
e_00086,d_parent_acd5ccd25609
e_00143,d_parent_0e96fab971ed
e_00086,d_parent_e597287e7eae
e_00004,d_parent_53b06a1de103
e_00004,d_parent_6f07a868c8c5
e_00097,d_parent_022979853784
e_00583,d_parent_583b9b6a551d
e_00086,d_parent_bb1b4244031f
e_00004,d_parent_4672e6d277da
e_00584,d_parent_89eba1accd41
e_00585,d_parent_281bed891bb7
e_00586,d_parent_4645d5e60f43
e_00097,d_parent_5b345685aaa4
e_00097,d_parent_26d0a7c8c2a1
e_00004,d_parent_929c7154bd0c
e_00587,d_parent_222248e8a5c8
e_00097,d_parent_db30d3fc0aa1
e_00588,d_parent_0c6c37fbb48a
e_00004,d_parent_fe9acec57e42
e_00097,d_parent_089af484b02a
e_00589,d_parent_8185170fb059
e_00023,d_parent_cf096133c331
e_00004,d_parent_00a35448cecc
e_00590,d_parent_f7abc5b52138
e_00591,d_parent_b37a64862796
e_00143,d_parent_1144f7c57e07
e_00592,d_parent_cff98fd12e4d
e_00593,d_parent_1a0ca196c302
e_00097,d_parent_e943d083f826
e_00097,d_parent_0e734087055d
e_00004,d_parent_f90bfadaa4c3
e_00594,d_parent_03dbcc464e6d
e_00004,d_parent_6c325224e244
e_00004,d_parent_ecbbeb6d8c3b
e_00004,d_parent_6d34a0ce131d
e_00086,d_parent_0618fafbcdf8
e_00595,d_parent_d8d00c1fd7e0
e_00097,d_parent_6f595d18fa10
e_00004,d_parent_23c3db982ad1
e_00596,d_parent_aa5078318ab2
e_00097,d_parent_fb28e548934c
e_00597,d_parent_609d057d42cb
e_00598,d_parent_d5a7c0af9e33
e_00489,d_parent_41e444ce5a77
e_00097,d_parent_8507136d878f
e_00004,d_parent_f6bf215ffd02
e_00097,d_parent_3dee43dd6372
e_00004,d_parent_5de5f321eb0e
e_00055,d_parent_4a141c9f2828
e_00599,d_parent_15ce8000251a
e_00600,d_parent_ebd62408dcb0
e_00023,d_parent_7702acadae70
e_00004,d_parent_d954edeb88c8
e_00097,d_parent_032662d102ff
e_00023,d_parent_bafa867e376d
e_00143,d_parent_4cd668273283
e_00143,d_parent_0d43b4ecb05d
e_00004,d_parent_d2ffca72255d
e_00004,d_parent_1bacc80c9730
e_00097,d_parent_7a3af82d6cf3
e_00601,d_parent_9c12ca879e35
e_00004,d_parent_2f17bcd5dbfb
e_00004,d_parent_5e5cefbb3821
e_00004,d_parent_7bb5946ad159
e_00602,d_parent_332712fadddb
e_00603,d_parent_e60b46b7640f
e_00604,d_parent_9cad571aae24
e_00143,d_parent_d7e1ed512242
e_00605,d_parent_a06ba7b2dabe
e_00004,d_parent_d49d142c5b24
e_00606,d_parent_2edcbcc9d2d5
e_00004,d_parent_c71f2fe21581
e_00004,d_parent_cbe1b9c4c338
e_00097,d_parent_2a5315f44fae
e_00607,d_parent_07d97b5f828f
e_00004,d_parent_f26caafc215c
e_00608,d_parent_b0bcb803b4dc
e_00086,d_parent_91e29e7fa5af
e_00097,d_parent_d8d0635a9b2f
e_00609,d_parent_e181381b6db9
e_00605,d_parent_9033613f034e
e_00610,d_parent_ce9b77f050ea
e_00611,d_parent_5468318f34e9
e_00004,d_parent_1d203a944ed7
e_00612,d_parent_30586618366e
e_00097,d_parent_62772bddb3ea
e_01433,d_parent_298bfdb7a14c
e_00097,d_parent_d154538f3a6f
e_00613,d_parent_3e8550e00aec
e_00004,d_parent_b1262d68463b
e_00615,d_parent_e4a50fb97017
e_00097,d_parent_d796603a17b1
e_00143,d_parent_4309a905c9d2
e_00004,d_parent_b59e81e82904
e_00004,d_parent_fdd18ecfc651
e_00097,d_parent_ea9dbd5f68c0
e_00616,d_parent_599115f81ad3
e_00097,d_parent_32ea8941ecc0
e_00617,d_parent_a96f04e483ca
e_00097,d_parent_22ba4a6f245e
e_00618,d_parent_53f6d5559517
e_00619,d_parent_f0c2cb840d7a
e_00097,d_parent_4c4e36c29387
e_00056,d_parent_609fd1a962fd
e_00620,d_parent_a24ba36a0a05
e_00097,d_parent_1618f6407814
e_00621,d_parent_8600dedb0a87
e_00004,d_parent_025013e7c2b5
e_00622,d_parent_a80cb97b962b
e_00143,d_parent_182d0a6f08a9
e_00004,d_parent_bec818152926
e_00097,d_parent_a2251379eb42
e_00623,d_parent_49024fdcf66b
e_00004,d_parent_d3f8e2d89e8d
e_00004,d_parent_b44fac8c7719
e_00097,d_parent_6117ac73b0f4
e_00004,d_parent_7b468acb1a34
e_00624,d_parent_b36ae6f72434
e_00097,d_parent_3401be169888
e_00087,d_parent_afc1dbb655e7
e_00097,d_parent_f227ae9502a9
e_00004,d_parent_5173416447f7
e_00097,d_parent_b90816ec7509
e_00625,d_parent_b264ddeab64a
e_00056,d_parent_adc8b85c7663
e_00097,d_parent_36f5105da3c7
e_00056,d_parent_629adfcf163e
e_00626,d_parent_c875467dd595
e_00627,d_parent_32d13dccce27
e_00097,d_parent_c8139356181a
e_00004,d_parent_41facc091c56
e_00004,d_parent_83683ec843cc
e_00628,d_parent_5a8243ebba8f
e_00004,d_parent_e39be7c5c966
e_00004,d_parent_798b6c46df02
e_00004,d_parent_418ba3fc6b75
e_00004,d_parent_0efe41c21697
e_00629,d_parent_2e95d2cb5c68
e_00097,d_parent_96a7a0e6c180
e_00004,d_parent_b07d4b9f0382
e_00143,d_parent_c11c727bf42e
e_00143,d_parent_cc033fc046ad
e_00004,d_parent_b24b4b73132b
e_00087,d_parent_10948c97116f
e_00004,d_parent_00c5adf6a028
e_00631,d_parent_90bfd811458e
e_00004,d_parent_f60c6219a1d6
e_00004,d_parent_606dcf1675d0
e_00004,d_parent_a53623cd86af
e_00632,d_parent_7223e55fd914
e_00143,d_parent_16f621531931
e_00087,d_parent_5f337f69a55b
e_00087,d_parent_6f70119aa0de
e_00004,d_parent_c24d24746b47
e_00004,d_parent_5d91d3ba7222
e_00097,d_parent_182b1298ad0f
e_00097,d_parent_597bada6ed43
e_00087,d_parent_fa5865d50c07
e_00004,d_parent_350847b1e197
e_00633,d_parent_57b3e1f8cb95
e_00097,d_parent_bd158bf93712
e_00004,d_parent_68e0f285ecb7
e_00634,d_parent_4e2e931ebd73
e_00635,d_parent_a1d6c1314fce
e_00636,d_parent_32f4275de027
e_00143,d_parent_16d5cbb6329c
e_00097,d_parent_7b357ef0ca39
e_00637,d_parent_d2d8ef50164a
e_00097,d_parent_a5aa2ff983e9
e_00638,d_parent_5cfe1927ef1e
e_00640,d_parent_f2661f49119d
e_00004,d_parent_6ee2004e0df3
e_00641,d_parent_798e576a5316
e_00642,d_parent_7d01d38ded16
e_00097,d_parent_aacc5a583a37
e_00097,d_parent_365ade660364
e_00097,d_parent_0d568a58940a
e_00097,d_parent_2cc1a67ffe92
e_00097,d_parent_923ee96645e8
e_00097,d_parent_22a8e54d7c19
e_00097,d_parent_0324172dacf2
e_00088,d_parent_a67f80c2b6b9
e_00004,d_parent_15605b256fe8
e_00004,d_parent_69813bffbff6
e_00143,d_parent_354be3efd778
e_00643,d_parent_c63c6f5f3291
e_00004,d_parent_703a59f4c698
e_00004,d_parent_ac3ee5b50bd0
e_00099,d_parent_520bffd48308
e_00056,d_parent_36dcfb9ed588
e_00143,d_parent_9dbdfac8c215
e_00099,d_parent_4f49e80906cf
e_00004,d_parent_cfdc6ec35cf6
e_00004,d_parent_32d450cbcac5
e_00004,d_parent_8096439c601a
e_00056,d_parent_6ad22edbc2ba
e_00004,d_parent_40a74c45fa0b
e_00056,d_parent_90ea8f325c0a
e_00143,d_parent_ec051a059c4a
e_00644,d_parent_267c7b84916f
e_00056,d_parent_e0bbfde66063
e_00645,d_parent_f5b7a9276e68
e_00056,d_parent_683b17d3381b
e_00646,d_parent_f46551f844b6
e_00004,d_parent_a0f6e0434dba
e_00004,d_parent_8b23ebe9cae5
e_00143,d_parent_15b3c6701468
e_00099,d_parent_c01285297946
e_00647,d_parent_9e350e6d1912
e_00648,d_parent_982a35fa3ada
e_00004,d_parent_8c78075910b9
e_00004,d_parent_d3bdf99a11da
e_00004,d_parent_2a1fcfbdbb8c
e_00099,d_parent_0846f77feca9
e_00026,d_parent_5e7f10588b1b
e_00004,d_parent_20508e46bc59
e_00004,d_parent_afc014b62535
e_00099,d_parent_197cb20fe3c4
e_00099,d_parent_7cef65c7ae0a
e_00089,d_parent_08aba499a1ba
e_00099,d_parent_19502de3d4ae
e_00004,d_parent_a65061ac1a7e
e_00649,d_parent_604cfe68439f
e_00099,d_parent_84c07693e416
e_00650,d_parent_d854b8baac7d
e_00004,d_parent_7b63242d4223
e_00630,d_parent_10395aeabb3e
e_00099,d_parent_46281fd17dbe
e_00004,d_parent_126254247054
e_00651,d_parent_42ff6136ad7b
e_00099,d_parent_15b392dc5161
e_00026,d_parent_bce1fe737624
e_00652,d_parent_95e13eca03e8
e_00056,d_parent_16c98b330868
e_00056,d_parent_dc942f94145a
e_00653,d_parent_eec002175d05
e_00099,d_parent_d22cc19e4e91
e_00004,d_parent_2c7f5fbb41f2
e_00654,d_parent_757041036a7b
e_00004,d_parent_e10a6f8c0837
e_00099,d_parent_7708761cd512
e_00655,d_parent_6e7e515e4353
e_00099,d_parent_60d2f2670d3d
e_00653,d_parent_27bba1dbaacb
e_00099,d_parent_04aacef52a2e
e_00004,d_parent_c7f452adade0
e_00004,d_parent_591ee060c6fa
e_00099,d_parent_dbd1bf88c4df
e_00089,d_parent_70d9ee1deeaf
e_00004,d_parent_2251762dccb4
e_00656,d_parent_2a0df303625f
e_00099,d_parent_c7ae90ed1f01
e_00143,d_parent_dd381727fe88
e_00099,d_parent_c088588eea8e
e_00657,d_parent_c84e4a9152cc
e_00658,d_parent_2fef21d0acde
e_00659,d_parent_02694f152808
e_00099,d_parent_338dc2effee8
e_00004,d_parent_ce49fd65bf83
e_00089,d_parent_2ed22c15912b
e_00099,d_parent_2698a1afe142
e_00660,d_parent_f1a4a5520daa
e_00099,d_parent_78bc61be201b
e_00004,d_parent_7894a3a9d269
e_00099,d_parent_ed6d9b998923
e_00056,d_parent_42e4bf717f0e
e_00099,d_parent_07fb1345010a
e_00004,d_parent_95410e92ca2e
e_00027,d_parent_e3f973e0d157
e_00099,d_parent_74955abbd7d5
e_00099,d_parent_162af1700459
e_00661,d_parent_26bbcb3ae80e
e_00662,d_parent_679aa061e457
e_00143,d_parent_886002a8b5a9
e_00664,d_parent_ead07e8b0bcf
e_00665,d_parent_735f2599ea66
e_00099,d_parent_3df3c44721ee
e_00089,d_parent_e3e904ba5c3d
e_00004,d_parent_244c7d30bb52
e_00056,d_parent_5fb8228ec0de
e_00099,d_parent_fa243647d6ea
e_00666,d_parent_394b9b7128fd
e_00667,d_parent_35b0bfbd6b03
e_00027,d_parent_b709fb5d6b7f
e_00143,d_parent_0fc767c93470
e_00099,d_parent_d4913cba8f7f
e_00099,d_parent_f379e206d44e
e_00143,d_parent_107f717b30ce
e_00668,d_parent_ba7c34026bb1
e_00669,d_parent_bd30e9a23e06
e_00670,d_parent_acc08ef4c356
e_00004,d_parent_7b1abab42e27
e_00671,d_parent_76872bdfb7b6
e_00143,d_parent_a0b464ee86b4
e_00672,d_parent_6809663151ad
e_00143,d_parent_ffb910801425
e_00099,d_parent_ff20ab965dcc
e_00004,d_parent_6449448370d9
e_00673,d_parent_917d25ea7efc
e_00674,d_parent_d29b34843ea0
e_00004,d_parent_b2b8a4bc64ed
e_00675,d_parent_33586efc4eb8
e_00004,d_parent_5bd745d4fd37
e_00004,d_parent_aa8ff2fc08ed
e_00676,d_parent_6daffaa483ce
e_00004,d_parent_be33fc2213ba
e_00677,d_parent_6369c3dcb9a5
e_00004,d_parent_1989bd752247
e_00678,d_parent_7c507160bc3b
e_00004,d_parent_198868b6980a
e_00004,d_parent_7f71ce0ec468
e_00143,d_parent_7176373467ef
e_00057,d_parent_815635b5d965
e_00004,d_parent_198f0c81179e
e_00004,d_parent_1e0f0768576a
e_00679,d_parent_e0606bcf64ca
e_00680,d_parent_19a8e96e8caa
e_00004,d_parent_9ee53930a160
e_00681,d_parent_6ffda1903162
e_00099,d_parent_5486368f9afa
e_00682,d_parent_40232d9fc98c
e_00004,d_parent_687f08ec1701
e_00683,d_parent_4b6640d17d45
e_00684,d_parent_3c5c0055bf0a
e_00004,d_parent_7b355f2bd467
e_00685,d_parent_249399ed4ef1
e_00004,d_parent_44de6617faf8
e_00004,d_parent_b6462e260476
e_00099,d_parent_7ca258f8e026
e_00057,d_parent_6e0677cca048
e_00099,d_parent_a47f4693c4fe
e_00686,d_parent_0e46e555f690
e_00687,d_parent_3a1afbae073b
e_00688,d_parent_433153ec0b36
e_00689,d_parent_4f3eea02b695
e_00690,d_parent_c7fe0f24a518
e_00099,d_parent_495836751167
e_00004,d_parent_3690414c8773
e_00691,d_parent_75145cb296f5
e_00028,d_parent_c33ca091c0d3
e_00004,d_parent_83c753f51ef4
e_00099,d_parent_bad0eaf43c6a
e_00099,d_parent_e2504ebb8627
e_00099,d_parent_83bf42c10550
e_00028,d_parent_c547c85dcb03
e_00692,d_parent_370a2555c31f
e_00099,d_parent_e86a9b887f9f
e_00693,d_parent_e3229b8f1a91
e_00089,d_parent_15b8aa99b55d
e_00144,d_parent_0e73b1afce41
e_00058,d_parent_df4ae484a253
e_00694,d_parent_8efb263a2429
e_00004,d_parent_15dd339a7e68
e_00089,d_parent_e1fd213c6278
e_00058,d_parent_008fb4566777
e_00099,d_parent_1e70272b36fd
e_00695,d_parent_6c2c797dcf3d
e_00696,d_parent_59fe84fd65bc
e_00697,d_parent_89317550f39b
e_00004,d_parent_5c2dc291906e
e_00089,d_parent_ca2368f13636
e_00099,d_parent_7de7489182a1
e_00099,d_parent_68271cbd765c
e_00004,d_parent_85db6da290f3
e_00698,d_parent_4cadf3cd70e4
e_00699,d_parent_262350aaebfd
e_00004,d_parent_9a549de9227a
e_00004,d_parent_3d8c3e158f34
e_00700,d_parent_25446d29a3df
e_00099,d_parent_072fd22254af
e_00701,d_parent_810d4a133951
e_00702,d_parent_c45e2e9f91de
e_00089,d_parent_7adb80a7d92d
e_00703,d_parent_842edea8f94f
e_00089,d_parent_d199b08b4a70
e_00704,d_parent_238b22f43dc6
e_00089,d_parent_2d7f31d3d89d
e_00004,d_parent_b6992d027939
e_00004,d_parent_7a1371f57fa1
e_00004,d_parent_e47c4256d527
e_00004,d_parent_6ad62687842d
e_00705,d_parent_3652a4253e64
e_00706,d_parent_7417e1643948
e_00099,d_parent_a5920d01803a
e_00099,d_parent_88a5d998f754
e_00004,d_parent_dfb786fce3d1
e_00707,d_parent_19224e6b2d3a
e_00099,d_parent_eaa68ac7669a
e_00099,d_parent_1f4cc0ef6c03
e_00708,d_parent_d21e0c2d7824
e_00099,d_parent_c505abef8ea0
e_00709,d_parent_d1e18e8307f1
e_00099,d_parent_a7cacf271d57
e_00099,d_parent_56f30187aaf9
e_00004,d_parent_6aa0c5f1cac4
e_00004,d_parent_78a011af955f
e_00004,d_parent_f87915ed5155
e_00004,d_parent_74651249f777
e_00004,d_parent_c3f617f28daf
e_00004,d_parent_7d37c36befd6
e_00004,d_parent_2ed5eb211471
e_00099,d_parent_eaa606b9eb7d
e_00099,d_parent_3bb6f8c76216
e_00004,d_parent_7b8fd092543d
e_00004,d_parent_9b43f18ba829
e_00004,d_parent_e0e4bc89cd83
e_00710,d_parent_b9de0ead74ff
e_00004,d_parent_7e04c0394942
e_00004,d_parent_bb3793d47af9
e_00099,d_parent_7bff8b5429d8
e_00004,d_parent_c356a999cc09
e_00711,d_parent_1bf0ed37acc2
e_00144,d_parent_3a191555f56a
e_00099,d_parent_4c995ecbaf7e
e_00059,d_parent_67608fbc4400
e_00712,d_parent_3de48db57146
e_00004,d_parent_bd5f873a3e87
e_00029,d_parent_5cae2ea1d391
e_00029,d_parent_0b32981af8e4
e_00099,d_parent_55b2d55b30db
e_00059,d_parent_5ac44dad6d93
e_00004,d_parent_44b855c40ced
e_00713,d_parent_70683725f0cc
e_00029,d_parent_55b07b44ca2d
e_00004,d_parent_b8ffe05acded
e_00029,d_parent_18b4734bc964
e_00059,d_parent_fd8d7b50d2ad
e_00004,d_parent_c293acc799da
e_00029,d_parent_1646e58677a1
e_00714,d_parent_bfbbfaf763ca
e_00716,d_parent_944736422e79
e_00717,d_parent_22a0815d2559
e_00059,d_parent_a009b8e2a457
e_00089,d_parent_db7c9dfaf0b1
e_00004,d_parent_5c6d926266c4
e_00099,d_parent_44ef955af168
e_00089,d_parent_d6cb3f8fe0f8
e_00099,d_parent_57b271a10563
e_00099,d_parent_d3334dd550c7
e_00089,d_parent_dcb2a2e63c59
e_00004,d_parent_3fb4a48c9783
e_00089,d_parent_eaf8bdb2482e
e_00004,d_parent_e427f84b893a
e_00089,d_parent_cd57e72fc251
e_00099,d_parent_91eb126f64ab
e_00004,d_parent_5dac2b9520d8
e_00089,d_parent_05b8cf591af0
e_00718,d_parent_6ec94930b774
e_00099,d_parent_e76d3c7d517c
e_00004,d_parent_e04d7adaf549
e_00099,d_parent_fcbd5ada8dc8
e_00004,d_parent_a3890f4ad4a4
e_00004,d_parent_cb2ade8c6ceb
e_00099,d_parent_5d56b14d0a39
e_00719,d_parent_d2a5dcef0d93
e_00720,d_parent_a41afff1d32d
e_00144,d_parent_c96f88464880
e_00004,d_parent_796101549ef7
e_00099,d_parent_77f2e8d665e8
e_00099,d_parent_b03579635b83
e_00004,d_parent_0d354705c447
e_00060,d_parent_2c13ce6cc3ec
e_00089,d_parent_346f0e8b7d70
e_00089,d_parent_3e7ae797e26b
e_00089,d_parent_a0a757477188
e_00099,d_parent_9e3ca626065a
e_00721,d_parent_c2a9620a0998
e_00099,d_parent_92fcf752b864
e_00722,d_parent_0471bdf48427
e_00723,d_parent_6a80e38a1f35
e_00724,d_parent_3b83e3659311
e_00144,d_parent_f61ef9e259a9
e_00725,d_parent_d4715c1d7701
e_00060,d_parent_beb98492b459
e_00099,d_parent_c4bd242a0ac9
e_00726,d_parent_11323a5b216f
e_00089,d_parent_7081af4c5105
e_00060,d_parent_226d6babcf85
e_00727,d_parent_98384c44b178
e_00099,d_parent_a2e01a8c820a
e_00004,d_parent_530f11775277
e_00004,d_parent_39ae5c1ca86f
e_00004,d_parent_d10c3746f06d
e_00099,d_parent_5955b486c97f
e_00099,d_parent_77c2332f8a02
e_00004,d_parent_30caed72d6a8
e_00099,d_parent_6e6e7157070e
e_00728,d_parent_3f397d895136
e_00728,d_parent_cd5d7c913eb3
e_00729,d_parent_e8d7342888d0
e_00144,d_parent_79a114c15e77
e_00144,d_parent_4f2719a21463
e_00099,d_parent_2cf9caf2e963
e_00144,d_parent_19aaa81bbcc8
e_00144,d_parent_e2e3c219a702
e_00099,d_parent_b1c411de321b
e_00730,d_parent_e8317240b79c
e_00144,d_parent_64530bba9a63
e_00731,d_parent_6484acf6cbd4
e_00099,d_parent_40108e97b91d
e_00099,d_parent_bcbfdf7d4d34
e_00732,d_parent_75e6356973ba
e_00004,d_parent_e099707841a9
e_00144,d_parent_ea40f43b5aa0
e_00099,d_parent_2fcc18a41cbc
e_00144,d_parent_f5480cfad5b0
e_00004,d_parent_ab8e2115ea8f
e_00733,d_parent_950b91c0c6de
e_00099,d_parent_1f9ca1c3305a
e_00004,d_parent_d539c3d7d748
e_00004,d_parent_f5b40c3e558f
e_00090,d_parent_b2fad6992cda
e_00099,d_parent_07113c7c168b
e_00004,d_parent_97c1b1bc0840
e_00004,d_parent_ed31983ec5db
e_00099,d_parent_c7ca49c22674
e_00004,d_parent_a2b23f87dcf3
e_00734,d_parent_ccdca3fa5bc3
e_00099,d_parent_b4d3cf395d9a
e_00004,d_parent_0725d9945464
e_00030,d_parent_f24e9668b2d1
e_00735,d_parent_9ee85b51cc78
e_00004,d_parent_6df35d8dc444
e_00144,d_parent_a98b01ad6c03
e_00099,d_parent_10e3f3ba6a8e
e_00736,d_parent_e0f0db3ca681
e_00004,d_parent_f0876f87ce38
e_00737,d_parent_811080f8fc3c
e_00030,d_parent_1c957235579f
e_00738,d_parent_f6d1c843065d
e_00739,d_parent_1c1f693185bf
e_00004,d_parent_89fc8306359e
e_00099,d_parent_fa701ce8ea0b
e_00004,d_parent_01ebf0098409
e_00061,d_parent_0773b4d2c739
e_00061,d_parent_5b9a43a406c4
e_00144,d_parent_ade858d58442
e_00740,d_parent_990dada2c24c
e_00004,d_parent_0038940d283b
e_00741,d_parent_45a4dc260c75
e_00100,d_parent_88da515a44dd
e_00100,d_parent_12807db2bf0d
e_00743,d_parent_ec8a1825b983
e_00744,d_parent_573d93fa8c2d
e_00004,d_parent_5eed07ccb0fb
e_00144,d_parent_c58effcb5c6b
e_00745,d_parent_99d1ef3c3f63
e_00101,d_parent_f7707f0337b2
e_00746,d_parent_7acdd6f00c94
e_00004,d_parent_29de4cd1f368
e_00747,d_parent_d202528bbf09
e_00092,d_parent_19d4ae4477c1
e_00092,d_parent_0e38b0fd987d
e_00145,d_parent_39a9e729d1a2
e_00102,d_parent_f4f41eef9cdf
e_00092,d_parent_a14c1e04c7d1
e_00749,d_parent_acef971ff090
e_00102,d_parent_7cd82fecc439
e_00004,d_parent_63d274bad39c
e_00102,d_parent_7e983591ec29
e_00102,d_parent_65f3238f43ce
e_00062,d_parent_18af54643034
e_00145,d_parent_51c270cd7362
e_00145,d_parent_a047ba7b45d7
e_00102,d_parent_13b4d2990bbb
e_00062,d_parent_626a6d3d81ca
e_00062,d_parent_f46f36904d26
e_00092,d_parent_25d42616d3d3
e_00062,d_parent_620a674fea1a
e_00750,d_parent_27f079df4d58
e_00004,d_parent_0fa87b3fbbdd
e_00751,d_parent_63e18db3ba46
e_00062,d_parent_c1e25f9b18df
